ChessID	ChessName	ChessRank
20902091	赵云	3
20902092	赵云	3
20902101	关兴	4
20902102	关兴	4
20902111	徐庶	4
20902112	徐庶	4
20902121	诸葛亮	4
20902122	诸葛亮	4
20902131	黄忠	4
20902132	黄忠	4
20902141	赵襄	4
20902142	赵襄	4
20902151	张飞	5
20902152	张飞	5
20902161	庞统	5
20902162	庞统	5
20902171	黄月英	5
20902172	黄月英	5
20902181	张苞	5
20902182	张苞	5
20902191	刘永	6
20902192	刘永	6
20902201	法正	6
20902202	法正	6
20902211	姜维	6
20902212	姜维	6
20902221	秦宓	6
20902222	秦宓	6
20903011	吕蒙	1
20903012	吕蒙	1
20903021	陈武	1
20903022	陈武	1
20903031	陆逊	2
20903032	陆逊	2
20903041	程普	2
20903042	程普	2
20903051	丁奉	2
20903052	丁奉	2
20903061	凌统	3
20903062	凌统	3
20903071	黄盖	3
20903072	黄盖	3
20903081	葛玄	3
20903082	葛玄	3
20903091	周善	3
20903092	周善	3
20903101	徐盛	4
20903102	徐盛	4
20903111	甘宁	4
20903112	甘宁	4
20903121	太史慈	4
20903122	太史慈	4
20903131	张昭	4
20903132	张昭	4
20903141	大乔	4
20903142	大乔	4
20903151	孙坚	5
20903152	孙坚	5
20903161	鲁肃	5
20903162	鲁肃	5
20903171	孙尚香	5
20903172	孙尚香	5
20903181	孙翎鸾	5
20903182	孙翎鸾	5
20903191	周瑜	6
20903192	周瑜	6
20903201	孙策	6
20903202	孙策	6
20903211	小乔	6
20903212	小乔	6
20903221	韩当	6
20903222	韩当	6
20903231	董袭	1
20903232	董袭	1
20904011	邓茂	2
20904012	邓茂	2
20904021	眭固	1
20904022	眭固	1
20904031	陶升	1
20904032	陶升	1
20904041	程远志	2
20904042	程远志	2
20904051	波才	2
20904052	波才	2
20904061	严政	3
20904062	严政	3
20904071	何曼	3
20904072	何曼	3
20904081	裴元绍	3
20904082	裴元绍	3
20904091	卜巳	4
20904092	卜巳	4
20904101	刘辟	3
20904102	刘辟	3
20904111	张曼成	4
20904112	张曼成	4
20904121	张闿	4
20904122	张闿	4
20904131	白绕	5
20904132	白绕	5
20904141	张燕	4
20904142	张燕	4
20904151	马元义	4
20904152	马元义	4
20904161	于毒	5
20904162	于毒	5
20904171	管亥	5
20904172	管亥	5
20904181	高升	5
20904182	高升	5
20904191	张宝	6
20904192	张宝	6
20904201	张楚	6
20904202	张楚	6
20904211	张宁	6
20904212	张宁	6
20904221	张梁	6
20904222	张梁	6
20904231	黄巾兵	1
20905011	卢植	1
20905012	卢植	1
20905021	冯方	1
20905022	冯方	1
20905031	伏完	2
20905032	伏完	2
20905041	董贵人	2
20905042	董贵人	2
20905051	朱儁	2
20905052	朱儁	2
20905061	刘繇	3
20905062	刘繇	3
20905071	王荣	3
20905072	王荣	3
20905081	郭胜	3
20905082	郭胜	3
20905091	皇甫嵩	3
20905092	皇甫嵩	3
20905101	王允	4
20905102	王允	4
20905111	陈登	4
20905112	陈登	4
20905121	杨彪	4
20905122	杨彪	4
20905131	万年公主	4
20905132	万年公主	4
20905141	曹节	4
20905142	曹节	4
20905151	何进	5
20905152	何进	5
20905161	唐姬	5
20905162	唐姬	5
20905171	张让	5
20905172	张让	5
20905181	赵忠	5
20905182	赵忠	5
20905191	刘辩	6
20905192	刘辩	6
20905201	何太后	6
20905202	何太后	6
20905211	刘宏	6
20905212	刘宏	6
20905221	董承	6
20905222	董承	6
20906011	马云騄	1
20906012	马云騄	1
20906021	段煨	1
20906022	段煨	1
20906031	马休	2
20906032	马休	2
20906041	张横	2
20906042	张横	2
20906051	董白	2
20906052	董白	2
20906061	韩遂	3
20906062	韩遂	3
20906071	马伶俐	3
20906072	马伶俐	3
20906081	董翓	3
20906082	董翓	3
20906091	华雄	3
20906092	华雄	3
20906101	董絮	4
20906102	董絮	4
20906111	张济	4
20906112	张济	4
20906121	马超	4
20906122	马超	4
20906131	徐荣	4
20906132	徐荣	4
20906141	杨婉	4
20906142	杨婉	4
20906151	庞德	5
20906152	庞德	5
20906161	李傕	5
20906162	李傕	5
20906171	马岱	5
20906172	马岱	5
20906181	李肃	5
20906182	李肃	5
20906191	马铁	6
20906192	马铁	6
20906201	樊稠	6
20906202	樊稠	6
20906211	马腾	6
20906212	马腾	6
20906221	郭汜	6
20906222	郭汜	6
20906321	战马	1
20907011	颜良	1
20907012	颜良	1
20907021	桥蕤	1
20907022	桥蕤	1
20907031	文丑	2
20907032	文丑	2
20907041	雷薄	2
20907042	雷薄	2
20907051	高览	2
20907052	高览	2
20907061	冯妤	3
20907062	冯妤	3
20907071	许攸	3
20907072	许攸	3
20907081	审配	3
20907082	审配	3
20907091	纪灵	3
20907092	纪灵	3
20907101	杨弘	4
20907102	杨弘	4
20907111	乐就	4
20907112	乐就	4
20907121	袁胤	4
20907122	袁胤	4
20907131	淳于琼	4
20907132	淳于琼	4
20907141	逢纪	4
20907142	逢纪	4
20907151	郭图	5
20907152	郭图	5
20907161	韩猛	5
20907162	韩猛	5
20907171	麹义	5
20907172	麹义	5
20907181	董绾	5
20907182	董绾	5
20907191	袁绍	6
20907192	袁绍	6
20907201	袁术	6
20907202	袁术	6
20907211	田丰	6
20907212	田丰	6
20907221	沮授	6
20907222	沮授	6
20908011	陶谦	2
20908012	陶谦	2
20908021	邹氏	2
20908022	邹氏	2
20908031	蔡夫人	2
20908032	蔡夫人	2
20908041	蔡邕	3
20908042	蔡邕	3
20908051	严夫人	3
20908052	严夫人	3
20908061	士燮	3
20908062	士燮	3
20908071	吉平	3
20908072	吉平	3
20908081	陈珪	3
20908082	陈珪	3
20908091	貂蝉	3
20908092	貂蝉	3
20908101	潘凤	4
20908102	潘凤	4
20908111	司马徽	4
20908112	司马徽	4
20908121	童渊	4
20908122	童渊	4
20908131	邢道荣	4
20908132	邢道荣	4
20908141	张鲁	4
20908142	张鲁	4
20908151	胡车儿	4
20908152	胡车儿	4
20908161	管宁	4
20908162	管宁	4
20908171	韩馥	5
20908172	韩馥	5
20908181	华佗	5
20908182	华佗	5
20908191	祢衡	5
20908192	祢衡	5
20908201	刘表	5
20908202	刘表	5
20908211	于吉	5
20908212	于吉	5
20908221	庞德公	5
20908222	庞德公	5
20908231	黄承彦	5
20908232	黄承彦	5
20908241	来莺儿	5
20908242	来莺儿	5
20908251	贾诩	6
20908252	贾诩	6
20908261	吕布	6
20908262	吕布	6
20908271	南华老仙	6
20908272	南华老仙	6
20908281	许劭	6
20908282	许劭	6
20908291	左慈	6
20908292	左慈	6
20908301	蔡文姬	6
20908302	蔡文姬	6
20909011	羊	1
21001011	曹休	1
21001012	曹休	1
21001021	夏侯惇	1
21001022	夏侯惇	1
21001031	邓艾	2
21001032	邓艾	2
21001041	夏侯渊	2
21001042	夏侯渊	2
21001051	曹轶	2
21001052	曹轶	2
21001061	薛灵芸	3
21001062	薛灵芸	3
21001071	典韦	3
21001072	典韦	3
21001081	郭嘉	3
21001082	郭嘉	3
21001091	许褚	3
21001092	许褚	3
21001101	荀彧	4
21001102	荀彧	4
21001111	甄姬	4
21001112	甄姬	4
21001121	曹仁	4
21001122	曹仁	4
21001131	曹昂	4
21001132	曹昂	4
21001141	戏志才	4
21001142	戏志才	4
21001151	曹金玉	5
21001152	曹金玉	5
21001161	司马懿	5
21001162	司马懿	5
21001171	张郃	5
21001172	张郃	5
21001181	张辽	5
21001182	张辽	5
21001191	田尚衣	6
21001192	田尚衣	6
21001201	钟会	6
21001202	钟会	6
21001211	程昱	6
21001212	程昱	6
21001221	曹丕	6
21001222	曹丕	6
21002021	张星彩	1
21002022	张星彩	1
21002031	关银屏	1
21002032	关银屏	1
21002041	关羽	2
21002042	关羽	2
21002051	糜竺	2
21002052	糜竺	2
21002061	魏延	2
21002062	魏延	2
21002071	刘禅	3
21002072	刘禅	3
21002081	廖化	3
21002082	廖化	3
21002091	周仓	3
21002092	周仓	3
21002101	赵云	3
21002102	赵云	3
21002111	关兴	4
21002112	关兴	4
21002121	徐庶	4
21002122	徐庶	4
21002131	诸葛亮	4
21002132	诸葛亮	4
21002141	黄忠	4
21002142	黄忠	4
21002151	赵襄	4
21002152	赵襄	4
21002161	张飞	5
21002162	张飞	5
21002171	庞统	5
21002172	庞统	5
21002181	黄月英	5
21002182	黄月英	5
21002191	张苞	5
21002192	张苞	5
21002201	刘永	6
21002202	刘永	6
21002211	法正	6
21002212	法正	6
21002221	姜维	6
21002222	姜维	6
21002231	秦宓	6
21002232	秦宓	6
21003011	吕蒙	1
21003012	吕蒙	1
21003021	陈武	1
21003022	陈武	1
21003031	陆逊	2
21003032	陆逊	2
21003041	程普	2
21003042	程普	2
21003051	丁奉	2
21003052	丁奉	2
21003061	凌统	3
21003062	凌统	3
21003071	黄盖	3
21003072	黄盖	3
21003081	葛玄	3
21003082	葛玄	3
21003091	周善	3
21003092	周善	3
21003101	徐盛	4
21003102	徐盛	4
21003111	甘宁	4
21003112	甘宁	4
21003121	太史慈	4
21003122	太史慈	4
21003131	张昭	4
21003132	张昭	4
21003141	大乔	4
21003142	大乔	4
21003151	孙坚	5
21003152	孙坚	5
21003161	鲁肃	5
21003162	鲁肃	5
21003171	孙尚香	5
21003172	孙尚香	5
21003191	孙翎鸾	5
21003192	孙翎鸾	5
21003201	周瑜	6
21003202	周瑜	6
21003211	孙策	6
21003212	孙策	6
21003221	小乔	6
21003222	小乔	6
21003231	韩当	6
21003232	韩当	6
21003241	董袭	1
21003242	董袭	1
21004011	邓茂	2
21004012	邓茂	2
21004021	眭固	1
21004022	眭固	1
21004031	陶升	1
21004032	陶升	1
21004041	程远志	2
21004042	程远志	2
21004051	波才	2
21004052	波才	2
21004061	严政	3
21004062	严政	3
21004071	何曼	3
21004072	何曼	3
21004081	裴元绍	3
21004082	裴元绍	3
21004091	刘辟	3
21004092	刘辟	3
21004101	卜巳	4
21004102	卜巳	4
21004111	张曼成	4
21004112	张曼成	4
21004121	张闿	4
21004122	张闿	4
21004131	张燕	4
21004132	张燕	4
21004141	马元义	4
21004142	马元义	4
21004151	白绕	5
21004152	白绕	5
21004161	于毒	5
21004162	于毒	5
21004171	管亥	5
21004172	管亥	5
21004181	高升	5
21004182	高升	5
21004191	张宝	6
21004192	张宝	6
21004201	张楚	6
21004202	张楚	6
21004211	张宁	6
21004212	张宁	6
21004221	张梁	6
21004222	张梁	6
21005011	卢植	1
21005012	卢植	1
21005021	冯方	1
21005022	冯方	1
21005031	伏完	2
21005032	伏完	2
21005041	董贵人	2
21005042	董贵人	2
21005051	朱儁	2
21005052	朱儁	2
21005061	刘繇	3
21005062	刘繇	3
21005071	王荣	3
21005072	王荣	3
21005081	郭胜	3
21005082	郭胜	3
21005091	皇甫嵩	3
21005092	皇甫嵩	3
21005101	王允	4
21005102	王允	4
21005111	陈登	4
21005112	陈登	4
21005121	杨彪	4
21005122	杨彪	4
21005131	万年公主	4
21005132	万年公主	4
21005141	曹节	6
21005142	曹节	6
21005151	何进	5
21005152	何进	5
21005161	唐姬	5
21005162	唐姬	5
21005171	张让	5
21005172	张让	5
21005181	赵忠	4
21005182	赵忠	4
21005191	刘辩	6
21005192	刘辩	6
21005201	何太后	6
21005202	何太后	6
21005211	刘宏	5
21005212	刘宏	5
21005221	董承	6
21005222	董承	6
21006011	马云騄	1
21006012	马云騄	1
21006021	段煨	1
21006022	段煨	1
21006031	马休	2
21006032	马休	2
21006041	张横	2
21006042	张横	2
21006051	董白	2
21006052	董白	2
21006061	韩遂	3
21006062	韩遂	3
21006071	马伶俐	3
21006072	马伶俐	3
21006081	董翓	3
21006082	董翓	3
21006091	华雄	3
21006092	华雄	3
21006101	董絮	4
21006102	董絮	4
21006111	张济	4
21006112	张济	4
21006121	马超	4
21006122	马超	4
21006131	徐荣	4
21006132	徐荣	4
21006141	杨婉	4
21006142	杨婉	4
21006151	庞德	5
21006152	庞德	5
21006161	李傕	5
21006162	李傕	5
21006171	马岱	5
21006172	马岱	5
21006181	李肃	5
21006182	李肃	5
21006191	马铁	6
21006192	马铁	6
21006201	樊稠	6
21006202	樊稠	6
21006211	马腾	6
21006212	马腾	6
21006221	郭汜	6
21006222	郭汜	6
21007011	颜良	1
21007012	颜良	1
21007021	桥蕤	1
21007022	桥蕤	1
21007031	审配	2
21007032	审配	2
21007041	雷薄	2
21007042	雷薄	2
21007051	高览	2
21007052	高览	2
21007061	冯妤	3
21007062	冯妤	3
21007071	许攸	3
21007072	许攸	3
21007081	纪灵	3
21007082	纪灵	3
21007091	逢纪	3
21007092	逢纪	3
21007101	张勋	4
21007102	张勋	4
21007111	文丑	4
21007112	文丑	4
21007121	杨弘	4
21007122	杨弘	4
21007131	乐就	4
21007132	乐就	4
21007141	袁胤	4
21007142	袁胤	4
21007151	淳于琼	4
21007152	淳于琼	4
21007161	郭图	5
21007162	郭图	5
21007171	韩猛	5
21007172	韩猛	5
21007181	麹义	5
21007182	麹义	5
21007191	董绾	5
21007192	董绾	5
21007201	袁绍	6
21007202	袁绍	6
21007211	袁术	6
21007212	袁术	6
21007221	田丰	6
21007222	田丰	6
21007231	沮授	6
21007232	沮授	6
21008011	陶谦	2
21008012	陶谦	2
21008021	邹氏	2
21008022	邹氏	2
21008031	蔡夫人	2
21008032	蔡夫人	2
21008041	蔡邕	3
21008042	蔡邕	3
21008051	严夫人	3
21008052	严夫人	3
21008061	士燮	3
21008062	士燮	3
21008071	吉平	3
21008072	吉平	3
21008081	陈珪	3
21008082	陈珪	3
21008091	貂蝉	3
21008092	貂蝉	3
21008101	潘凤	4
21008102	潘凤	4
21008111	司马徽	4
21008112	司马徽	4
21008121	童渊	4
21008122	童渊	4
21008131	邢道荣	4
21008132	邢道荣	4
21008141	张鲁	4
21008142	张鲁	4
21008151	胡车儿	4
21008152	胡车儿	4
21008161	管宁	4
21008162	管宁	4
21008171	韩馥	5
21008172	韩馥	5
21008181	华佗	5
21008182	华佗	5
21008191	祢衡	5
21008192	祢衡	5
21008201	刘表	5
21008202	刘表	5
21008211	于吉	5
21008212	于吉	5
21008221	庞德公	5
21008222	庞德公	5
21008231	黄承彦	5
21008232	黄承彦	5
21008241	来莺儿	5
21008242	来莺儿	5
21008251	贾诩	6
21008252	贾诩	6
21008261	吕布	6
21008262	吕布	6
21008271	南华老仙	6
21008272	南华老仙	6
21008281	许劭	6
21008282	许劭	6
21008291	左慈	6
21008292	左慈	6
21008301	蔡文姬	6
21008302	蔡文姬	6
